trip_id,date_departure,date_arrival,status,client_id,client_name,client_region,route_id,origin_city,destination_city,route_type,cargo_type,trip_distance_km,route_distance_km,route_has_port,truck_id,truck_brand,truck_model,truck_capacity_tons,truck_year,driver_id,driver_name,driver_commission_rate,cargo_tons_actual,load_factor_pct,delay_hours,revenue_uah,estimated_fuel_liters
TRP-00863,2022-10-15,2022-10-16,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,sunflower,267.0,267,0,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,21.99,93.6,0.4,12271.0797,100.19
TRP-00864,2022-10-15,2022-10-15,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,24.1,102.5,0.3,6483.864,44.28
TRP-00865,2022-10-15,2022-10-16,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,24.91,99.6,0.1,12378.2772,75.01
TRP-00866,2022-10-15,2022-10-17,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,sunflower,612.0,612,1,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,23.09,92.3,0.8,21761.8632,163.61
TRP-00867,2022-10-15,2022-10-16,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-10,Scania,G450,24.0,2021,DRV-11,Тарас Гончар,0.13,21.88,91.2,1.1,11679.9816,79.36
TRP-00868,2022-10-15,2022-10-16,delayed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,corn,132.0,132,1,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,21.25,88.5,21.0,5049.0,42.58
TRP-00869,2022-10-15,2022-10-15,completed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,corn,132.0,132,1,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,24.31,99.2,1.6,5487.2532,48.3
TRP-00870,2022-10-15,2022-10-16,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,sunflower,267.0,267,0,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,19.34,78.9,1.7,10792.3002,97.7
TRP-00871,2022-10-16,2022-10-17,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,sunflower,472.0,472,1,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,19.65,91.4,1.2,15674.412,187.84
TRP-00872,2022-10-16,2022-10-17,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,soy,267.0,267,0,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,19.86,92.4,0.9,11082.4758,106.26
TRP-00873,2022-10-16,2022-10-16,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-06,Микола Ткаченко,0.12,24.95,103.9,0.9,6712.548,42.29
TRP-00874,2022-10-16,2022-10-18,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,corn,612.0,612,1,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,23.48,93.9,0.9,22129.4304,186.6
TRP-00875,2022-10-16,2022-10-17,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,23.72,94.9,0.9,11786.9424,65.76
TRP-00876,2022-10-16,2022-10-17,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,21.16,84.6,0.0,11295.6312,65.76
TRP-00877,2022-10-16,2022-10-17,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,18.99,77.5,0.5,10137.2418,90.01
TRP-00878,2022-10-17,2022-10-18,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,23.89,99.5,1.4,11871.4188,88.17
TRP-00879,2022-10-17,2022-10-17,completed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,corn,132.0,132,1,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,24.42,103.9,1.4,5512.0824,49.53
TRP-00880,2022-10-17,2022-10-18,delayed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,corn,132.0,132,1,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,19.03,76.1,23.6,4521.528,40.25
TRP-00881,2022-10-17,2022-10-18,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,17.92,71.7,0.3,9786.4704,127.41
TRP-00882,2022-10-18,2022-10-19,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,sunflower,472.0,472,1,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,19.31,89.8,0.2,15403.2008,131.89
TRP-00883,2022-10-18,2022-10-19,delayed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,22.61,94.2,2.5,11235.3612,88.17
TRP-00884,2022-10-18,2022-10-19,delayed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,21.33,87.1,5.9,11386.3806,88.13
TRP-00885,2022-10-18,2022-10-19,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,21.96,93.4,1.6,11722.6872,92.31
TRP-00886,2022-10-18,2022-10-19,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,22.35,95.1,1.5,11106.162,92.31
TRP-00887,2022-10-18,2022-10-18,completed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,corn,132.0,132,1,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,22.74,91.0,1.4,5132.8728,44.65
TRP-00888,2022-10-18,2022-10-20,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,sunflower,612.0,612,1,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,22.05,91.9,0.5,20781.684,197.43
TRP-00889,2022-10-18,2022-10-19,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,21.84,91.0,0.5,17421.3312,159.92
TRP-00890,2022-10-18,2022-10-19,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,22.61,92.3,1.0,16221.3184,151.33
TRP-00891,2022-10-19,2022-10-21,delayed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,corn,132.0,132,1,TRK-01,DAF,XF 105,22.0,2015,DRV-01,Олександр Ковальчук,0.12,22.44,102.0,25.6,5065.1568,49.99
TRP-00892,2022-10-19,2022-10-19,completed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,sunflower,132.0,132,1,TRK-01,DAF,XF 105,22.0,2015,DRV-01,Олександр Ковальчук,0.12,22.21,101.0,1.0,5013.2412,49.99
TRP-00893,2022-10-19,2022-10-21,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,sunflower,612.0,612,1,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,21.69,94.3,1.7,19778.6772,168.16
TRP-00894,2022-10-19,2022-10-19,delayed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,17.03,74.0,2.1,4903.2776,32.42
TRP-00895,2022-10-19,2022-10-20,cancelled,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,20.72,96.4,1.6,,
TRP-00896,2022-10-19,2022-10-21,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,corn,612.0,612,1,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,23.12,96.3,0.9,21790.1376,237.7
TRP-00897,2022-10-19,2022-10-21,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,sunflower,612.0,612,1,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,23.61,96.4,0.4,22251.9528,219.24
TRP-00898,2022-10-19,2022-10-20,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,23.41,95.6,1.8,11632.8972,88.13
TRP-00899,2022-10-19,2022-10-21,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,sunflower,612.0,612,1,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,22.37,93.2,0.1,21083.2776,177.44
TRP-00900,2022-10-19,2022-10-20,delayed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,corn,132.0,132,1,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,27.13,108.5,14.4,6123.7836,68.37
TRP-00901,2022-10-19,2022-10-19,completed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,corn,132.0,132,1,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,22.98,91.9,1.0,5187.0456,44.65
TRP-00902,2022-10-19,2022-10-19,completed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,corn,132.0,132,1,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,21.78,90.8,0.7,5174.928,44.72
TRP-00903,2022-10-19,2022-10-21,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,corn,612.0,612,1,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,22.53,92.0,1.6,21234.0744,196.21
TRP-00904,2022-10-19,2022-10-21,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,corn,612.0,612,1,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,22.28,90.9,0.9,20998.4544,196.21
TRP-00905,2022-10-20,2022-10-22,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,corn,612.0,612,1,TRK-01,DAF,XF 105,22.0,2015,DRV-01,Олександр Ковальчук,0.12,19.42,88.3,0.9,17708.7096,231.76
TRP-00906,2022-10-20,2022-10-22,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,sunflower,612.0,612,1,TRK-01,DAF,XF 105,22.0,2015,DRV-01,Олександр Ковальчук,0.12,20.37,92.6,0.9,18574.9956,231.76
TRP-00907,2022-10-20,2022-10-21,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,sunflower,472.0,472,1,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,19.62,91.3,0.9,15650.4816,131.89
TRP-00908,2022-10-20,2022-10-20,completed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,sunflower,132.0,132,1,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,23.81,97.2,0.2,5374.3932,47.29
TRP-00909,2022-10-20,2022-10-21,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,20.14,82.2,0.0,16065.2752,151.33
TRP-00910,2022-10-20,2022-10-21,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,23.77,97.0,1.4,17053.5488,152.82
TRP-00911,2022-10-21,2022-10-22,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,sunflower,267.0,267,0,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,20.24,94.1,0.3,11294.5272,74.61
TRP-00912,2022-10-21,2022-10-22,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,21.69,88.5,1.2,11578.5558,88.13
TRP-00913,2022-10-21,2022-10-22,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,22.02,89.9,0.7,15798.0288,169.09
TRP-00914,2022-10-21,2022-10-23,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,sunflower,612.0,612,1,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,24.16,96.7,0.3,22770.3168,206.99
TRP-00915,2022-10-21,2022-10-22,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,sunflower,472.0,472,1,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,22.32,91.1,0.3,16013.2608,152.82
TRP-00916,2022-10-21,2022-10-22,delayed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,corn,132.0,132,1,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,27.13,110.7,16.6,6123.7836,42.74
TRP-00917,2022-10-22,2022-10-23,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,sunflower,472.0,472,1,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,20.21,87.9,1.1,16121.1128,129.69
TRP-00918,2022-10-22,2022-10-22,completed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,corn,132.0,132,1,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,18.25,79.4,0.4,4336.2,36.27
TRP-00919,2022-10-22,2022-10-24,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,corn,612.0,612,1,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,24.1,98.4,1.0,22713.768,184.25
TRP-00920,2022-10-22,2022-10-22,completed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,corn,132.0,132,1,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,22.84,93.2,0.6,5155.4448,39.74
TRP-00921,2022-10-22,2022-10-23,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,soy,267.0,267,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,23.63,96.4,1.8,11545.8543,80.39
TRP-00922,2022-10-22,2022-10-22,completed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,corn,132.0,132,1,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,26.0,106.1,1.5,5868.72,39.74
TRP-00923,2022-10-23,2022-10-24,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,21.87,95.1,1.8,11674.6434,67.59
TRP-00924,2022-10-23,2022-10-24,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,21.19,92.1,0.5,11311.6458,67.59
TRP-00925,2022-10-23,2022-10-24,delayed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-02,DAF,XF 106,23.0,2016,DRV-09,Василь Кравець,0.13,17.55,76.3,3.2,9584.406,67.59
TRP-00926,2022-10-23,2022-10-24,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,22.14,90.4,0.3,11001.8088,74.06
TRP-00927,2022-10-23,2022-10-23,completed,CLT-04,ФГ Кукурудза Південь,Миколаївська,RTE-04,Миколаїв,Одеса,local,corn,132.0,132,1,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,24.48,102.0,0.6,5525.6256,38.27
TRP-00928,2022-10-23,2022-10-24,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,19.92,79.7,1.7,10633.6944,127.41
TRP-00929,2022-10-23,2022-10-24,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,sunflower,267.0,267,0,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,21.82,87.3,1.3,12176.2146,138.29
TRP-00930,2022-10-23,2022-10-24,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,corn,267.0,267,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,23.91,95.6,0.2,11682.6651,90.31
TRP-00931,2022-10-23,2022-10-24,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,21.62,90.1,1.0,11541.1884,83.35
TRP-00932,2022-10-23,2022-10-24,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,sunflower,472.0,472,1,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,23.35,95.3,1.1,16752.224,152.82
