trip_id,date_departure,date_arrival,status,client_id,client_name,client_region,route_id,origin_city,destination_city,route_type,cargo_type,trip_distance_km,route_distance_km,route_has_port,truck_id,truck_brand,truck_model,truck_capacity_tons,truck_year,driver_id,driver_name,driver_commission_rate,cargo_tons_actual,load_factor_pct,delay_hours,revenue_uah,estimated_fuel_liters,fuel_cost_uah,batches_used,gross_profit_uah,gross_margin_pct
TRP-00528,2022-09-02,2022-09-02,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-01,DAF,XF 105,22.0,2015,DRV-01,Олександр Ковальчук,0.12,23.43,106.5,1.8,4697.2464,38.67,2037.91,FB-002,2659.3364,56.6
TRP-00529,2022-09-02,2022-09-02,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,26.79,116.5,0.6,2549.3364,27.07,1426.59,FB-002,1122.7464000000002,44.0
TRP-00530,2022-09-02,2022-09-03,delayed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,wheat,472.0,472,1,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,20.68,96.2,19.8,18643.4336,145.58,7672.07,FB-002,10971.3636,58.8
TRP-00531,2022-09-02,2022-09-03,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,20.89,87.0,0.9,12590.403,78.82,4153.81,FB-002,8436.593,67.0
TRP-00532,2022-09-02,2022-09-03,completed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,23.21,94.7,0.6,8245.1204,63.56,3349.61,FB-002,4895.510399999999,59.4
TRP-00533,2022-09-02,2022-09-03,completed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,22.88,97.3,0.8,8127.8912,91.23,4807.82,FB-002,3320.0712000000003,40.8
TRP-00534,2022-09-02,2022-09-02,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,21.64,86.6,0.3,6061.7968,53.52,2820.5,FB-002,3241.2968,53.5
TRP-00535,2022-09-02,2022-09-02,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,18.42,75.2,1.0,5159.8104,71.64,3775.43,FB-002,1384.3804000000005,26.8
TRP-00536,2022-09-03,2022-09-03,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-01,DAF,XF 105,22.0,2015,DRV-01,Олександр Ковальчук,0.12,20.12,91.5,1.3,4168.864,38.67,2037.91,FB-002,2130.9539999999997,51.1
TRP-00537,2022-09-03,2022-09-03,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-01,DAF,XF 105,22.0,2015,DRV-01,Олександр Ковальчук,0.12,21.56,98.0,0.8,6039.3872,51.45,2711.42,FB-002,3327.9672,55.1
TRP-00538,2022-09-03,2022-09-03,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,16.03,69.7,1.1,1617.1064,27.07,1426.59,FB-002,190.51639999999998,11.8
TRP-00539,2022-09-03,2022-09-03,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,19.13,83.2,0.4,3963.736,58.3,3072.41,FB-002,891.326,22.5
TRP-00540,2022-09-03,2022-09-03,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,22.11,90.2,0.5,2103.9876,15.44,813.69,FB-002,1290.2975999999999,61.3
TRP-00541,2022-09-03,2022-09-03,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,24.18,98.7,1.3,2300.9688,15.44,813.69,FB-002,1487.2788,64.6
TRP-00542,2022-09-03,2022-09-03,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,19.95,81.4,1.3,1929.564,15.44,813.69,FB-002,1115.874,57.8
TRP-00543,2022-09-03,2022-09-04,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,22.38,95.2,0.1,13213.152,104.87,5526.65,FB-002,7686.502,58.2
TRP-00544,2022-09-03,2022-09-03,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,16.66,70.9,1.5,5039.1502,63.52,3347.5,FB-002,1691.6502,33.6
TRP-00545,2022-09-03,2022-09-04,delayed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,19.84,82.6,15.8,7684.8256,67.43,3553.56,FB-002,4131.265600000001,53.8
TRP-00546,2022-09-03,2022-09-04,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,corn,267.0,267,0,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,20.93,87.2,0.6,12964.8792,84.13,4433.65,FB-002,8531.2292,65.8
TRP-00547,2022-09-03,2022-09-05,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,wheat,612.0,612,1,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,23.17,96.5,1.6,23538.8664,192.84,10162.67,FB-002,13376.196399999999,56.8
TRP-00548,2022-09-03,2022-09-04,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,24.97,99.9,0.0,21568.0872,169.55,8935.29,FB-002,12632.7972,58.6
TRP-00549,2022-09-04,2022-09-04,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-01,DAF,XF 105,22.0,2015,DRV-01,Олександр Ковальчук,0.12,20.84,94.7,1.7,5837.7008,51.45,2711.42,FB-002,3126.2807999999995,53.6
TRP-00550,2022-09-04,2022-09-06,delayed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,wheat,612.0,612,1,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,17.32,75.3,26.7,19927.6992,158.88,8372.98,FB-002,11554.7192,58.0
TRP-00551,2022-09-04,2022-09-05,delayed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,19.84,82.7,22.2,7684.8256,81.37,4288.2,FB-002,3396.6256000000003,44.2
TRP-00552,2022-09-04,2022-09-04,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,23.41,99.6,0.0,6243.6811,63.52,3347.5,FB-002,2896.1811,46.4
TRP-00553,2022-09-04,2022-09-04,delayed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-03,Сергій Мельник,0.12,18.03,75.1,7.5,1743.8616,16.39,863.75,FB-002,880.1116,50.5
TRP-00554,2022-09-04,2022-09-04,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,24.23,96.9,1.0,2305.7268,15.85,835.3,FB-002,1470.4268,63.8
TRP-00555,2022-09-04,2022-09-06,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,corn,612.0,612,1,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,22.04,88.2,1.7,22390.8768,219.84,11585.57,FB-002,10805.306799999998,48.3
TRP-00556,2022-09-04,2022-09-04,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,26.13,104.5,1.0,5238.5424,40.23,2120.12,FB-002,3118.4224000000004,59.5
TRP-00557,2022-09-04,2022-09-04,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,23.25,93.0,0.9,2212.47,18.68,984.44,FB-002,1228.0299999999997,55.5
TRP-00558,2022-09-05,2022-09-06,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-01,DAF,XF 105,22.0,2015,DRV-01,Олександр Ковальчук,0.12,20.33,92.4,0.7,12252.891,91.06,4798.86,FB-002,7454.031,60.8
TRP-00559,2022-09-05,2022-09-06,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,20.59,89.5,0.3,12409.593,63.86,3365.42,FB-002,9044.173,72.9
TRP-00560,2022-09-05,2022-09-06,completed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-02,DAF,XF 106,23.0,2016,DRV-02,Віталій Бондаренко,0.12,20.57,89.4,0.2,7967.5838,55.56,2928.01,FB-002,5039.5738,63.3
TRP-00561,2022-09-05,2022-09-05,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,15.0,69.8,1.5,1513.2,16.04,845.31,FB-002,667.8900000000001,44.1
TRP-00562,2022-09-05,2022-09-06,delayed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,21.66,90.2,16.7,19526.9232,179.47,9458.07,FB-002,10068.853200000001,51.6
TRP-00563,2022-09-05,2022-09-06,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,wheat,472.0,472,1,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,21.05,87.7,0.7,18976.996,179.47,9458.07,FB-002,9518.926,50.2
TRP-00564,2022-09-05,2022-09-06,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,soy,267.0,267,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,18.09,75.4,1.2,11205.6696,101.52,5350.1,FB-002,5855.569599999999,52.3
TRP-00565,2022-09-05,2022-09-06,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,corn,472.0,472,1,TRK-05,Scania,R450,24.5,2018,DRV-04,Андрій Савченко,0.13,22.98,93.8,1.8,19849.2048,140.18,7387.49,FB-002,12461.7148,62.8
TRP-00566,2022-09-05,2022-09-05,completed,CLT-05,ТОВ Соєвий Дім,Черкаська,RTE-05,Черкаси,Кременчук,local,soy,118.0,118,0,TRK-06,MAN,TGX 18.440,23.5,2019,DRV-06,Микола Ткаченко,0.12,20.65,87.9,0.2,6700.925,50.31,2651.34,FB-002,4049.585,60.4
TRP-00567,2022-09-05,2022-09-05,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-08,DAF,XF 480,25.0,2020,DRV-08,Юрій Дорошенко,0.13,24.42,97.7,0.7,4895.7216,34.13,1798.65,FB-002,3097.0715999999998,63.3
TRP-00568,2022-09-05,2022-09-05,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,24.22,96.9,1.0,4855.6256,40.23,2120.12,FB-002,2735.5056000000004,56.3
TRP-00569,2022-09-05,2022-09-06,completed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,22.0,89.8,0.9,7815.28,102.89,5422.3,FB-002,2392.9799999999996,30.6
TRP-00570,2022-09-06,2022-09-06,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-01,DAF,XF 105,22.0,2015,DRV-01,Олександр Ковальчук,0.12,20.72,94.2,0.4,2004.0384,19.25,1014.48,FB-002,989.5583999999999,49.4
TRP-00571,2022-09-06,2022-09-08,delayed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,sunflower,612.0,612,1,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,21.28,99.0,23.2,24744.384,188.76,9947.65,FB-002,14796.733999999999,59.8
TRP-00572,2022-09-06,2022-09-07,completed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,21.1,86.1,0.1,8172.874,76.59,4036.29,FB-002,4136.584,50.6
TRP-00573,2022-09-06,2022-09-08,delayed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,sunflower,612.0,612,1,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,23.07,94.2,26.4,23437.2744,219.02,11542.35,FB-002,11894.924399999998,50.8
TRP-00574,2022-09-06,2022-09-07,delayed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,22.59,94.1,8.2,6024.9789,47.77,2517.48,FB-002,3507.4989,58.2
TRP-00575,2022-09-06,2022-09-06,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,23.11,96.3,1.5,2199.1476,16.67,878.51,FB-002,1320.6375999999998,60.1
TRP-00576,2022-09-06,2022-09-07,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,corn,267.0,267,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,22.22,88.9,1.2,13882.6116,95.91,5054.46,FB-002,8828.151600000001,63.6
TRP-00577,2022-09-06,2022-09-07,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,sunflower,267.0,267,0,TRK-10,Scania,G450,24.0,2021,DRV-07,Петро Романюк,0.13,22.89,95.4,0.5,14301.2142,79.75,4202.82,FB-002,10098.3942,70.6
TRP-00578,2022-09-06,2022-09-07,delayed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,wheat,472.0,472,1,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,22.13,90.3,16.0,19115.0088,226.94,11959.74,FB-002,7155.2688,37.4
TRP-00579,2022-09-07,2022-09-07,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-01,DAF,XF 105,22.0,2015,DRV-01,Олександр Ковальчук,0.12,22.96,104.4,1.2,4603.0208,41.46,2184.94,FB-002,2418.0808,52.5
TRP-00580,2022-09-07,2022-09-07,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,19.9,81.2,0.0,4123.28,40.08,2112.22,FB-002,2011.06,48.8
TRP-00581,2022-09-07,2022-09-08,completed,CLT-11,ТОВ Нива Експорт,Одеська,RTE-10,Подільськ,Чорноморськ,highway,wheat,214.0,214,1,TRK-05,Scania,R450,24.5,2018,DRV-05,Ігор Шевченко,0.13,22.36,91.3,1.5,7943.1664,76.59,4036.29,FB-002,3906.8764,49.2
TRP-00582,2022-09-07,2022-09-07,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,18.57,77.4,1.3,1796.0904,16.67,878.51,FB-002,917.5804,51.1
TRP-00583,2022-09-07,2022-09-07,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,24.87,103.6,0.1,4985.9376,35.91,1892.46,FB-002,3093.4776,62.0
TRP-00584,2022-09-07,2022-09-07,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,19.54,78.2,0.9,5473.5448,56.67,2986.51,FB-002,2487.0347999999994,45.4
TRP-00585,2022-09-07,2022-09-09,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,wheat,612.0,612,1,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,18.84,75.4,0.9,21907.152,232.78,12267.51,FB-002,9639.641999999998,44.0
TRP-00586,2022-09-07,2022-09-07,completed,CLT-07,ФГ Жнива-Поділля,Вінницька,RTE-07,Вінниця,Жмеринка,local,wheat,52.0,52,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,19.27,77.1,1.0,1863.7944,19.78,1042.41,FB-002,821.3843999999999,44.1
TRP-00587,2022-09-07,2022-09-07,completed,CLT-08,ТОВ Пшеничний Шлях,Чернігівська,RTE-08,Чернігів,Київ,local,wheat,149.0,149,0,TRK-10,Scania,G450,24.0,2021,DRV-10,Дмитро Лисенко,0.12,20.19,84.1,1.0,5655.6228,44.5,2345.15,FB-002,3310.4728,58.5
TRP-00588,2022-09-07,2022-09-07,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,19.87,81.1,0.6,4117.064,53.85,2837.9,FB-002,1279.1640000000002,31.1
TRP-00589,2022-09-07,2022-09-09,completed,CLT-03,ТОВ Полтавські Лани,Полтавська,RTE-03,Полтава,Чорноморськ,highway,wheat,612.0,612,1,TRK-11,MAN,TGX 18.480,24.5,2021,DRV-11,Тарас Гончар,0.13,23.5,95.9,0.1,23874.12,164.55,8671.79,FB-002,15202.329999999998,63.7
TRP-00590,2022-09-08,2022-09-09,completed,CLT-02,ПП ДніпроЗерно,Дніпропетровська,RTE-02,Дніпро,Одеса,highway,wheat,472.0,472,1,TRK-03,DAF,CF 85,21.5,2017,DRV-03,Сергій Мельник,0.12,17.65,82.1,1.2,17827.912,145.58,7672.07,FB-002,10155.842,57.0
TRP-00591,2022-09-08,2022-09-09,completed,CLT-06,АгроЛогістика Центр,Вінницька,RTE-06,Вінниця,Київ,highway,wheat,267.0,267,0,TRK-04,Volvo,FH 460,24.0,2018,DRV-04,Андрій Савченко,0.13,20.91,87.1,1.5,12952.4904,101.52,5350.1,FB-002,7602.3904,58.7
TRP-00592,2022-09-08,2022-09-08,completed,CLT-09,ФГ Золоте Колосся,Хмельницька,RTE-09,Хмельницький,Тернопіль,local,wheat,112.0,112,0,TRK-07,Mercedes,Actros 1845,24.0,2019,DRV-07,Петро Романюк,0.13,22.11,92.1,0.6,4432.6128,35.91,1892.46,FB-002,2540.1528,57.3
TRP-00593,2022-09-08,2022-09-09,completed,CLT-01,ТОВ Соняшник-Агро,Кіровоградська,RTE-01,Кропивницький,Дніпро,highway,sunflower,246.0,246,0,TRK-09,Volvo,FH 500,25.0,2020,DRV-09,Василь Кравець,0.13,23.38,93.5,0.5,13803.552,93.57,4931.14,FB-002,8872.412,64.3
